,axis:time0_lat_lon:latitude,axis:time0_lat_lon:longitude,axis:time0_lat_lon:time,axis:time0_lat_ocean_lon_ocean:latitude,axis:time0_lat_ocean_lon_ocean:longitude,axis:time0_lat_ocean_lon_ocean:time,axis:time1_lat_lon:latitude,axis:time1_lat_lon:longitude,axis:time1_lat_lon:time,data:air_pressure_at_mean_sea_level,data:air_temperature_at_2_metres,data:air_temperature_at_2_metres_1hour_Maximum,data:air_temperature_at_2_metres_1hour_Minimum,data:dew_point_temperature_at_2_metres,data:eastward_wind_at_100_metres,data:eastward_wind_at_10_metres,data:integral_wrt_time_of_surface_direct_downwelling_shortwave_flux_in_air_1hour_Accumulation,data:lwe_thickness_of_surface_snow_amount,data:northward_wind_at_100_metres,data:northward_wind_at_10_metres,data:precipitation_amount_1hour_Accumulation,data:sea_surface_temperature,data:sea_surface_wave_from_direction,data:sea_surface_wave_mean_period,data:significant_height_of_wind_and_swell_waves,data:snow_density,data:surface_air_pressure
1220,,,,15.5,-15.500000000000028,1979-01-10T04:00:00,,,,,,,,,,,,,,,,,,,,,
1221,,,,15.5,-15.500000000000028,1979-01-10T05:00:00,,,,,,,,,,,,,,,,,,,,,
1222,,,,15.5,-15.500000000000028,1979-01-10T06:00:00,,,,,,,,,,,,,,,,,,,,,
1223,,,,15.5,-15.500000000000028,1979-01-10T07:00:00,,,,,,,,,,,,,,,,,,,,,
1224,,,,15.5,-15.500000000000028,1979-01-10T08:00:00,,,,,,,,,,,,,,,,,,,,,
1225,,,,15.5,-15.500000000000028,1979-01-10T09:00:00,,,,,,,,,,,,,,,,,,,,,
1226,,,,15.5,-15.500000000000028,1979-01-10T10:00:00,,,,,,,,,,,,,,,,,,,,,
1227,,,,15.5,-15.500000000000028,1979-01-10T11:00:00,,,,,,,,,,,,,,,,,,,,,
1228,,,,15.5,-15.500000000000028,1979-01-10T12:00:00,,,,,,,,,,,,,,,,,,,,,
1229,,,,15.5,-15.500000000000028,1979-01-10T13:00:00,,,,,,,,,,,,,,,,,,,,,
1230,,,,15.5,-15.500000000000028,1979-01-10T14:00:00,,,,,,,,,,,,,,,,,,,,,
1231,,,,15.5,-15.500000000000028,1979-01-10T15:00:00,,,,,,,,,,,,,,,,,,,,,
1232,,,,15.5,-15.500000000000028,1979-01-10T16:00:00,,,,,,,,,,,,,,,,,,,,,
1233,,,,15.5,-15.500000000000028,1979-01-10T17:00:00,,,,,,,,,,,,,,,,,,,,,
1234,,,,15.5,-15.500000000000028,1979-01-10T18:00:00,,,,,,,,,,,,,,,,,,,,,
1235,,,,15.5,-15.500000000000028,1979-01-10T19:00:00,,,,,,,,,,,,,,,,,,,,,
1236,,,,15.5,-15.500000000000028,1979-01-10T20:00:00,,,,,,,,,,,,,,,,,,,,,
1237,,,,15.5,-15.500000000000028,1979-01-10T21:00:00,,,,,,,,,,,,,,,,,,,,,
1238,,,,15.5,-15.500000000000028,1979-01-10T22:00:00,,,,,,,,,,,,,,,,,,,,,
1239,,,,15.5,-15.500000000000028,1979-01-10T23:00:00,,,,,,,,,,,,,,,,,,,,,
1240,,,,15.5,-15.500000000000028,1979-01-11T00:00:00,,,,,,,,,,,,,,,,,,,,,
1241,,,,15.5,-15.500000000000028,1979-01-11T01:00:00,,,,,,,,,,,,,,,,,,,,,
1242,,,,15.5,-15.500000000000028,1979-01-11T02:00:00,,,,,,,,,,,,,,,,,,,,,
1243,,,,15.5,-15.500000000000028,1979-01-11T03:00:00,,,,,,,,,,,,,,,,,,,,,
1244,,,,15.5,-15.500000000000028,1979-01-11T04:00:00,,,,,,,,,,,,,,,,,,,,,
1245,,,,15.5,-15.500000000000028,1979-01-11T05:00:00,,,,,,,,,,,,,,,,,,,,,
1246,,,,15.5,-15.500000000000028,1979-01-11T06:00:00,,,,,,,,,,,,,,,,,,,,,
1247,,,,15.5,-15.500000000000028,1979-01-11T07:00:00,,,,,,,,,,,,,,,,,,,,,
1248,,,,15.5,-15.500000000000028,1979-01-11T08:00:00,,,,,,,,,,,,,,,,,,,,,
1249,,,,15.5,-15.500000000000028,1979-01-11T09:00:00,,,,,,,,,,,,,,,,,,,,,
1250,,,,15.5,-15.500000000000028,1979-01-11T10:00:00,,,,,,,,,,,,,,,,,,,,,
1251,,,,15.5,-15.500000000000028,1979-01-11T11:00:00,,,,,,,,,,,,,,,,,,,,,
1252,,,,15.5,-15.500000000000028,1979-01-11T12:00:00,,,,,,,,,,,,,,,,,,,,,
1253,,,,15.5,-15.500000000000028,1979-01-11T13:00:00,,,,,,,,,,,,,,,,,,,,,
1254,,,,15.5,-15.500000000000028,1979-01-11T14:00:00,,,,,,,,,,,,,,,,,,,,,
1255,,,,15.5,-15.500000000000028,1979-01-11T15:00:00,,,,,,,,,,,,,,,,,,,,,
1256,,,,15.5,-15.500000000000028,1979-01-11T16:00:00,,,,,,,,,,,,,,,,,,,,,
1257,,,,15.5,-15.500000000000028,1979-01-11T17:00:00,,,,,,,,,,,,,,,,,,,,,
1258,,,,15.5,-15.500000000000028,1979-01-11T18:00:00,,,,,,,,,,,,,,,,,,,,,
1259,,,,15.5,-15.500000000000028,1979-01-11T19:00:00,,,,,,,,,,,,,,,,,,,,,
1260,,,,15.5,-15.500000000000028,1979-01-11T20:00:00,,,,,,,,,,,,,,,,,,,,,
1261,,,,15.5,-15.500000000000028,1979-01-11T21:00:00,,,,,,,,,,,,,,,,,,,,,
1262,,,,15.5,-15.500000000000028,1979-01-11T22:00:00,,,,,,,,,,,,,,,,,,,,,
1263,,,,15.5,-15.500000000000028,1979-01-11T23:00:00,,,,,,,,,,,,,,,,,,,,,
1264,,,,15.5,-15.500000000000028,1979-01-12T00:00:00,,,,,,,,,,,,,,,,,,,,,
1265,,,,15.5,-15.500000000000028,1979-01-12T01:00:00,,,,,,,,,,,,,,,,,,,,,
1266,,,,15.5,-15.500000000000028,1979-01-12T02:00:00,,,,,,,,,,,,,,,,,,,,,
1267,,,,15.5,-15.500000000000028,1979-01-12T03:00:00,,,,,,,,,,,,,,,,,,,,,
1268,,,,15.5,-15.500000000000028,1979-01-12T04:00:00,,,,,,,,,,,,,,,,,,,,,
1269,,,,15.5,-15.500000000000028,1979-01-12T05:00:00,,,,,,,,,,,,,,,,,,,,,
1270,,,,15.5,-15.500000000000028,1979-01-12T06:00:00,,,,,,,,,,,,,,,,,,,,,
1271,,,,15.5,-15.500000000000028,1979-01-12T07:00:00,,,,,,,,,,,,,,,,,,,,,
1272,,,,15.5,-15.500000000000028,1979-01-12T08:00:00,,,,,,,,,,,,,,,,,,,,,
1273,,,,15.5,-15.500000000000028,1979-01-12T09:00:00,,,,,,,,,,,,,,,,,,,,,
1274,,,,15.5,-15.500000000000028,1979-01-12T10:00:00,,,,,,,,,,,,,,,,,,,,,
1275,,,,15.5,-15.500000000000028,1979-01-12T11:00:00,,,,,,,,,,,,,,,,,,,,,
1276,,,,15.5,-15.500000000000028,1979-01-12T12:00:00,,,,,,,,,,,,,,,,,,,,,
1277,,,,15.5,-15.500000000000028,1979-01-12T13:00:00,,,,,,,,,,,,,,,,,,,,,
1278,,,,15.5,-15.500000000000028,1979-01-12T14:00:00,,,,,,,,,,,,,,,,,,,,,
1279,,,,15.5,-15.500000000000028,1979-01-12T15:00:00,,,,,,,,,,,,,,,,,,,,,
1280,,,,15.5,-15.500000000000028,1979-01-12T16:00:00,,,,,,,,,,,,,,,,,,,,,
1281,,,,15.5,-15.500000000000028,1979-01-12T17:00:00,,,,,,,,,,,,,,,,,,,,,
1282,,,,15.5,-15.500000000000028,1979-01-12T18:00:00,,,,,,,,,,,,,,,,,,,,,
1283,,,,15.5,-15.500000000000028,1979-01-12T19:00:00,,,,,,,,,,,,,,,,,,,,,
1284,,,,15.5,-15.500000000000028,1979-01-12T20:00:00,,,,,,,,,,,,,,,,,,,,,
1285,,,,15.5,-15.500000000000028,1979-01-12T21:00:00,,,,,,,,,,,,,,,,,,,,,
1286,,,,15.5,-15.500000000000028,1979-01-12T22:00:00,,,,,,,,,,,,,,,,,,,,,
1287,,,,15.5,-15.500000000000028,1979-01-12T23:00:00,,,,,,,,,,,,,,,,,,,,,
1288,,,,15.5,-15.500000000000028,1979-01-13T00:00:00,,,,,,,,,,,,,,,,,,,,,
1289,,,,15.5,-15.500000000000028,1979-01-13T01:00:00,,,,,,,,,,,,,,,,,,,,,
1290,,,,15.5,-15.500000000000028,1979-01-13T02:00:00,,,,,,,,,,,,,,,,,,,,,
1291,,,,15.5,-15.500000000000028,1979-01-13T03:00:00,,,,,,,,,,,,,,,,,,,,,
1292,,,,15.5,-15.500000000000028,1979-01-13T04:00:00,,,,,,,,,,,,,,,,,,,,,
1293,,,,15.5,-15.500000000000028,1979-01-13T05:00:00,,,,,,,,,,,,,,,,,,,,,
1294,,,,15.5,-15.500000000000028,1979-01-13T06:00:00,,,,,,,,,,,,,,,,,,,,,
1295,,,,15.5,-15.500000000000028,1979-01-13T07:00:00,,,,,,,,,,,,,,,,,,,,,
1296,,,,15.5,-15.500000000000028,1979-01-13T08:00:00,,,,,,,,,,,,,,,,,,,,,
1297,,,,15.5,-15.500000000000028,1979-01-13T09:00:00,,,,,,,,,,,,,,,,,,,,,
1298,,,,15.5,-15.500000000000028,1979-01-13T10:00:00,,,,,,,,,,,,,,,,,,,,,
1299,,,,15.5,-15.500000000000028,1979-01-13T11:00:00,,,,,,,,,,,,,,,,,,,,,
1300,,,,15.5,-15.500000000000028,1979-01-13T12:00:00,,,,,,,,,,,,,,,,,,,,,
1301,,,,15.5,-15.500000000000028,1979-01-13T13:00:00,,,,,,,,,,,,,,,,,,,,,
1302,,,,15.5,-15.500000000000028,1979-01-13T14:00:00,,,,,,,,,,,,,,,,,,,,,
1303,,,,15.5,-15.500000000000028,1979-01-13T15:00:00,,,,,,,,,,,,,,,,,,,,,
1304,,,,15.5,-15.500000000000028,1979-01-13T16:00:00,,,,,,,,,,,,,,,,,,,,,
1305,,,,15.5,-15.500000000000028,1979-01-13T17:00:00,,,,,,,,,,,,,,,,,,,,,
1306,,,,15.5,-15.500000000000028,1979-01-13T18:00:00,,,,,,,,,,,,,,,,,,,,,
1307,,,,15.5,-15.500000000000028,1979-01-13T19:00:00,,,,,,,,,,,,,,,,,,,,,
1308,,,,15.5,-15.500000000000028,1979-01-13T20:00:00,,,,,,,,,,,,,,,,,,,,,
1309,,,,15.5,-15.500000000000028,1979-01-13T21:00:00,,,,,,,,,,,,,,,,,,,,,
1310,,,,15.5,-15.500000000000028,1979-01-13T22:00:00,,,,,,,,,,,,,,,,,,,,,
1311,,,,15.5,-15.500000000000028,1979-01-13T23:00:00,,,,,,,,,,,,,,,,,,,,,
1312,,,,15.5,-15.500000000000028,1979-01-14T00:00:00,,,,,,,,,,,,,,,,,,,,,
1313,,,,15.5,-15.500000000000028,1979-01-14T01:00:00,,,,,,,,,,,,,,,,,,,,,
1314,,,,15.5,-15.500000000000028,1979-01-14T02:00:00,,,,,,,,,,,,,,,,,,,,,
1315,,,,15.5,-15.500000000000028,1979-01-14T03:00:00,,,,,,,,,,,,,,,,,,,,,
1316,,,,15.5,-15.500000000000028,1979-01-14T04:00:00,,,,,,,,,,,,,,,,,,,,,
1317,,,,15.5,-15.500000000000028,1979-01-14T05:00:00,,,,,,,,,,,,,,,,,,,,,
1318,,,,15.5,-15.500000000000028,1979-01-14T06:00:00,,,,,,,,,,,,,,,,,,,,,
1319,,,,15.5,-15.500000000000028,1979-01-14T07:00:00,,,,,,,,,,,,,,,,,,,,,
1320,,,,15.5,-15.500000000000028,1979-01-14T08:00:00,,,,,,,,,,,,,,,,,,,,,
1321,,,,15.5,-15.500000000000028,1979-01-14T09:00:00,,,,,,,,,,,,,,,,,,,,,
1322,,,,15.5,-15.500000000000028,1979-01-14T10:00:00,,,,,,,,,,,,,,,,,,,,,
1323,,,,15.5,-15.500000000000028,1979-01-14T11:00:00,,,,,,,,,,,,,,,,,,,,,
1324,,,,15.5,-15.500000000000028,1979-01-14T12:00:00,,,,,,,,,,,,,,,,,,,,,
1325,,,,15.5,-15.500000000000028,1979-01-14T13:00:00,,,,,,,,,,,,,,,,,,,,,
1326,,,,15.5,-15.500000000000028,1979-01-14T14:00:00,,,,,,,,,,,,,,,,,,,,,
1327,,,,15.5,-15.500000000000028,1979-01-14T15:00:00,,,,,,,,,,,,,,,,,,,,,
1328,,,,15.5,-15.500000000000028,1979-01-14T16:00:00,,,,,,,,,,,,,,,,,,,,,
1329,,,,15.5,-15.500000000000028,1979-01-14T17:00:00,,,,,,,,,,,,,,,,,,,,,
1330,,,,15.5,-15.500000000000028,1979-01-14T18:00:00,,,,,,,,,,,,,,,,,,,,,
1331,,,,15.5,-15.500000000000028,1979-01-14T19:00:00,,,,,,,,,,,,,,,,,,,,,
1332,,,,15.5,-15.500000000000028,1979-01-14T20:00:00,,,,,,,,,,,,,,,,,,,,,
1333,,,,15.5,-15.500000000000028,1979-01-14T21:00:00,,,,,,,,,,,,,,,,,,,,,
1334,,,,15.5,-15.500000000000028,1979-01-14T22:00:00,,,,,,,,,,,,,,,,,,,,,
1335,,,,15.5,-15.500000000000028,1979-01-14T23:00:00,,,,,,,,,,,,,,,,,,,,,
1336,,,,15.5,-15.500000000000028,1979-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,
1337,,,,15.5,-15.500000000000028,1979-01-15T01:00:00,,,,,,,,,,,,,,,,,,,,,
1338,,,,15.5,-15.500000000000028,1979-01-15T02:00:00,,,,,,,,,,,,,,,,,,,,,
1339,,,,15.5,-15.500000000000028,1979-01-15T03:00:00,,,,,,,,,,,,,,,,,,,,,
1340,,,,15.5,-15.500000000000028,1979-01-15T04:00:00,,,,,,,,,,,,,,,,,,,,,
1341,,,,15.5,-15.500000000000028,1979-01-15T05:00:00,,,,,,,,,,,,,,,,,,,,,
1342,,,,15.5,-15.500000000000028,1979-01-15T06:00:00,,,,,,,,,,,,,,,,,,,,,
1343,,,,15.5,-15.500000000000028,1979-01-15T07:00:00,,,,,,,,,,,,,,,,,,,,,
1344,,,,15.5,-15.500000000000028,1979-01-15T08:00:00,,,,,,,,,,,,,,,,,,,,,
1345,,,,15.5,-15.500000000000028,1979-01-15T09:00:00,,,,,,,,,,,,,,,,,,,,,
1346,,,,15.5,-15.500000000000028,1979-01-15T10:00:00,,,,,,,,,,,,,,,,,,,,,
1347,,,,15.5,-15.500000000000028,1979-01-15T11:00:00,,,,,,,,,,,,,,,,,,,,,
1348,,,,15.5,-15.500000000000028,1979-01-15T12:00:00,,,,,,,,,,,,,,,,,,,,,
1349,,,,15.5,-15.500000000000028,1979-01-15T13:00:00,,,,,,,,,,,,,,,,,,,,,
1350,,,,15.5,-15.500000000000028,1979-01-15T14:00:00,,,,,,,,,,,,,,,,,,,,,
1351,,,,15.5,-15.500000000000028,1979-01-15T15:00:00,,,,,,,,,,,,,,,,,,,,,
1352,,,,15.5,-15.500000000000028,1979-01-15T16:00:00,,,,,,,,,,,,,,,,,,,,,
1353,,,,15.5,-15.500000000000028,1979-01-15T17:00:00,,,,,,,,,,,,,,,,,,,,,
1354,,,,15.5,-15.500000000000028,1979-01-15T18:00:00,,,,,,,,,,,,,,,,,,,,,
1355,,,,15.5,-15.500000000000028,1979-01-15T19:00:00,,,,,,,,,,,,,,,,,,,,,
1356,,,,15.5,-15.500000000000028,1979-01-15T20:00:00,,,,,,,,,,,,,,,,,,,,,
1357,,,,15.5,-15.500000000000028,1979-01-15T21:00:00,,,,,,,,,,,,,,,,,,,,,
1358,,,,15.5,-15.500000000000028,1979-01-15T22:00:00,,,,,,,,,,,,,,,,,,,,,
1359,,,,15.5,-15.500000000000028,1979-01-15T23:00:00,,,,,,,,,,,,,,,,,,,,,
1360,,,,15.5,-15.500000000000028,1979-01-16T00:00:00,,,,,,,,,,,,,,,,,,,,,
1361,,,,15.5,-15.500000000000028,1979-01-16T01:00:00,,,,,,,,,,,,,,,,,,,,,
1362,,,,15.5,-15.500000000000028,1979-01-16T02:00:00,,,,,,,,,,,,,,,,,,,,,
1363,,,,15.5,-15.500000000000028,1979-01-16T03:00:00,,,,,,,,,,,,,,,,,,,,,
1364,,,,15.5,-15.500000000000028,1979-01-16T04:00:00,,,,,,,,,,,,,,,,,,,,,
1365,,,,15.5,-15.500000000000028,1979-01-16T05:00:00,,,,,,,,,,,,,,,,,,,,,
1366,,,,15.5,-15.500000000000028,1979-01-16T06:00:00,,,,,,,,,,,,,,,,,,,,,
1367,,,,15.5,-15.500000000000028,1979-01-16T07:00:00,,,,,,,,,,,,,,,,,,,,,
1368,,,,15.5,-15.500000000000028,1979-01-16T08:00:00,,,,,,,,,,,,,,,,,,,,,
1369,,,,15.5,-15.500000000000028,1979-01-16T09:00:00,,,,,,,,,,,,,,,,,,,,,
1370,,,,15.5,-15.500000000000028,1979-01-16T10:00:00,,,,,,,,,,,,,,,,,,,,,
1371,,,,15.5,-15.500000000000028,1979-01-16T11:00:00,,,,,,,,,,,,,,,,,,,,,
1372,,,,15.5,-15.500000000000028,1979-01-16T12:00:00,,,,,,,,,,,,,,,,,,,,,
1373,,,,15.5,-15.500000000000028,1979-01-16T13:00:00,,,,,,,,,,,,,,,,,,,,,
1374,,,,15.5,-15.500000000000028,1979-01-16T14:00:00,,,,,,,,,,,,,,,,,,,,,
1375,,,,15.5,-15.500000000000028,1979-01-16T15:00:00,,,,,,,,,,,,,,,,,,,,,
1376,,,,15.5,-15.500000000000028,1979-01-16T16:00:00,,,,,,,,,,,,,,,,,,,,,
1377,,,,15.5,-15.500000000000028,1979-01-16T17:00:00,,,,,,,,,,,,,,,,,,,,,
1378,,,,15.5,-15.500000000000028,1979-01-16T18:00:00,,,,,,,,,,,,,,,,,,,,,
1379,,,,15.5,-15.500000000000028,1979-01-16T19:00:00,,,,,,,,,,,,,,,,,,,,,
1380,,,,15.5,-15.500000000000028,1979-01-16T20:00:00,,,,,,,,,,,,,,,,,,,,,
1381,,,,15.5,-15.500000000000028,1979-01-16T21:00:00,,,,,,,,,,,,,,,,,,,,,
1382,,,,15.5,-15.500000000000028,1979-01-16T22:00:00,,,,,,,,,,,,,,,,,,,,,
1383,,,,15.5,-15.500000000000028,1979-01-16T23:00:00,,,,,,,,,,,,,,,,,,,,,
1384,,,,15.5,-15.500000000000028,1979-01-17T00:00:00,,,,,,,,,,,,,,,,,,,,,
1385,,,,15.5,-15.500000000000028,1979-01-17T01:00:00,,,,,,,,,,,,,,,,,,,,,
1386,,,,15.5,-15.500000000000028,1979-01-17T02:00:00,,,,,,,,,,,,,,,,,,,,,
1387,,,,15.5,-15.500000000000028,1979-01-17T03:00:00,,,,,,,,,,,,,,,,,,,,,
1388,,,,15.5,-15.500000000000028,1979-01-17T04:00:00,,,,,,,,,,,,,,,,,,,,,
1389,,,,15.5,-15.500000000000028,1979-01-17T05:00:00,,,,,,,,,,,,,,,,,,,,,
1390,,,,15.5,-15.500000000000028,1979-01-17T06:00:00,,,,,,,,,,,,,,,,,,,,,
1391,,,,15.5,-15.500000000000028,1979-01-17T07:00:00,,,,,,,,,,,,,,,,,,,,,
1392,,,,15.5,-15.500000000000028,1979-01-17T08:00:00,,,,,,,,,,,,,,,,,,,,,
1393,,,,15.5,-15.500000000000028,1979-01-17T09:00:00,,,,,,,,,,,,,,,,,,,,,
1394,,,,15.5,-15.500000000000028,1979-01-17T10:00:00,,,,,,,,,,,,,,,,,,,,,
1395,,,,15.5,-15.500000000000028,1979-01-17T11:00:00,,,,,,,,,,,,,,,,,,,,,
1396,,,,15.5,-15.500000000000028,1979-01-17T12:00:00,,,,,,,,,,,,,,,,,,,,,
1397,,,,15.5,-15.500000000000028,1979-01-17T13:00:00,,,,,,,,,,,,,,,,,,,,,
1398,,,,15.5,-15.500000000000028,1979-01-17T14:00:00,,,,,,,,,,,,,,,,,,,,,
1399,,,,15.5,-15.500000000000028,1979-01-17T15:00:00,,,,,,,,,,,,,,,,,,,,,
1400,,,,15.5,-15.500000000000028,1979-01-17T16:00:00,,,,,,,,,,,,,,,,,,,,,
1401,,,,15.5,-15.500000000000028,1979-01-17T17:00:00,,,,,,,,,,,,,,,,,,,,,
1402,,,,15.5,-15.500000000000028,1979-01-17T18:00:00,,,,,,,,,,,,,,,,,,,,,
1403,,,,15.5,-15.500000000000028,1979-01-17T19:00:00,,,,,,,,,,,,,,,,,,,,,
1404,,,,15.5,-15.500000000000028,1979-01-17T20:00:00,,,,,,,,,,,,,,,,,,,,,
1405,,,,15.5,-15.500000000000028,1979-01-17T21:00:00,,,,,,,,,,,,,,,,,,,,,
1406,,,,15.5,-15.500000000000028,1979-01-17T22:00:00,,,,,,,,,,,,,,,,,,,,,
1407,,,,15.5,-15.500000000000028,1979-01-17T23:00:00,,,,,,,,,,,,,,,,,,,,,
1408,,,,15.5,-15.500000000000028,1979-01-18T00:00:00,,,,,,,,,,,,,,,,,,,,,
1409,,,,15.5,-15.500000000000028,1979-01-18T01:00:00,,,,,,,,,,,,,,,,,,,,,
1410,,,,15.5,-15.500000000000028,1979-01-18T02:00:00,,,,,,,,,,,,,,,,,,,,,
1411,,,,15.5,-15.500000000000028,1979-01-18T03:00:00,,,,,,,,,,,,,,,,,,,,,
1412,,,,15.5,-15.500000000000028,1979-01-18T04:00:00,,,,,,,,,,,,,,,,,,,,,
1413,,,,15.5,-15.500000000000028,1979-01-18T05:00:00,,,,,,,,,,,,,,,,,,,,,
1414,,,,15.5,-15.500000000000028,1979-01-18T06:00:00,,,,,,,,,,,,,,,,,,,,,
1415,,,,15.5,-15.500000000000028,1979-01-18T07:00:00,,,,,,,,,,,,,,,,,,,,,
1416,,,,15.5,-15.500000000000028,1979-01-18T08:00:00,,,,,,,,,,,,,,,,,,,,,
1417,,,,15.5,-15.500000000000028,1979-01-18T09:00:00,,,,,,,,,,,,,,,,,,,,,
1418,,,,15.5,-15.500000000000028,1979-01-18T10:00:00,,,,,,,,,,,,,,,,,,,,,
1419,,,,15.5,-15.500000000000028,1979-01-18T11:00:00,,,,,,,,,,,,,,,,,,,,,
1420,,,,15.5,-15.500000000000028,1979-01-18T12:00:00,,,,,,,,,,,,,,,,,,,,,
1421,,,,15.5,-15.500000000000028,1979-01-18T13:00:00,,,,,,,,,,,,,,,,,,,,,
1422,,,,15.5,-15.500000000000028,1979-01-18T14:00:00,,,,,,,,,,,,,,,,,,,,,
1423,,,,15.5,-15.500000000000028,1979-01-18T15:00:00,,,,,,,,,,,,,,,,,,,,,
1424,,,,15.5,-15.500000000000028,1979-01-18T16:00:00,,,,,,,,,,,,,,,,,,,,,
1425,,,,15.5,-15.500000000000028,1979-01-18T17:00:00,,,,,,,,,,,,,,,,,,,,,
1426,,,,15.5,-15.500000000000028,1979-01-18T18:00:00,,,,,,,,,,,,,,,,,,,,,
1427,,,,15.5,-15.500000000000028,1979-01-18T19:00:00,,,,,,,,,,,,,,,,,,,,,
1428,,,,15.5,-15.500000000000028,1979-01-18T20:00:00,,,,,,,,,,,,,,,,,,,,,
1429,,,,15.5,-15.500000000000028,1979-01-18T21:00:00,,,,,,,,,,,,,,,,,,,,,
1430,,,,15.5,-15.500000000000028,1979-01-18T22:00:00,,,,,,,,,,,,,,,,,,,,,
1431,,,,15.5,-15.500000000000028,1979-01-18T23:00:00,,,,,,,,,,,,,,,,,,,,,
1432,,,,15.5,-15.500000000000028,1979-01-19T00:00:00,,,,,,,,,,,,,,,,,,,,,
1433,,,,15.5,-15.500000000000028,1979-01-19T01:00:00,,,,,,,,,,,,,,,,,,,,,
1434,,,,15.5,-15.500000000000028,1979-01-19T02:00:00,,,,,,,,,,,,,,,,,,,,,
1435,,,,15.5,-15.500000000000028,1979-01-19T03:00:00,,,,,,,,,,,,,,,,,,,,,
1436,,,,15.5,-15.500000000000028,1979-01-19T04:00:00,,,,,,,,,,,,,,,,,,,,,
1437,,,,15.5,-15.500000000000028,1979-01-19T05:00:00,,,,,,,,,,,,,,,,,,,,,
1438,,,,15.5,-15.500000000000028,1979-01-19T06:00:00,,,,,,,,,,,,,,,,,,,,,
1439,,,,15.5,-15.500000000000028,1979-01-19T07:00:00,,,,,,,,,,,,,,,,,,,,,
1440,,,,15.5,-15.500000000000028,1979-01-19T08:00:00,,,,,,,,,,,,,,,,,,,,,
1441,,,,15.5,-15.500000000000028,1979-01-19T09:00:00,,,,,,,,,,,,,,,,,,,,,
1442,,,,15.5,-15.500000000000028,1979-01-19T10:00:00,,,,,,,,,,,,,,,,,,,,,
1443,,,,15.5,-15.500000000000028,1979-01-19T11:00:00,,,,,,,,,,,,,,,,,,,,,
1444,,,,15.5,-15.500000000000028,1979-01-19T12:00:00,,,,,,,,,,,,,,,,,,,,,
1445,,,,15.5,-15.500000000000028,1979-01-19T13:00:00,,,,,,,,,,,,,,,,,,,,,
1446,,,,15.5,-15.500000000000028,1979-01-19T14:00:00,,,,,,,,,,,,,,,,,,,,,
1447,,,,15.5,-15.500000000000028,1979-01-19T15:00:00,,,,,,,,,,,,,,,,,,,,,
1448,,,,15.5,-15.500000000000028,1979-01-19T16:00:00,,,,,,,,,,,,,,,,,,,,,
1449,,,,15.5,-15.500000000000028,1979-01-19T17:00:00,,,,,,,,,,,,,,,,,,,,,
1450,,,,15.5,-15.500000000000028,1979-01-19T18:00:00,,,,,,,,,,,,,,,,,,,,,
1451,,,,15.5,-15.500000000000028,1979-01-19T19:00:00,,,,,,,,,,,,,,,,,,,,,
1452,,,,15.5,-15.500000000000028,1979-01-19T20:00:00,,,,,,,,,,,,,,,,,,,,,
1453,,,,15.5,-15.500000000000028,1979-01-19T21:00:00,,,,,,,,,,,,,,,,,,,,,
1454,,,,15.5,-15.500000000000028,1979-01-19T22:00:00,,,,,,,,,,,,,,,,,,,,,
1455,,,,15.5,-15.500000000000028,1979-01-19T23:00:00,,,,,,,,,,,,,,,,,,,,,
1456,,,,15.5,-15.500000000000028,1979-01-20T00:00:00,,,,,,,,,,,,,,,,,,,,,
1457,,,,15.5,-15.500000000000028,1979-01-20T01:00:00,,,,,,,,,,,,,,,,,,,,,
1458,,,,15.5,-15.500000000000028,1979-01-20T02:00:00,,,,,,,,,,,,,,,,,,,,,
1459,,,,15.5,-15.500000000000028,1979-01-20T03:00:00,,,,,,,,,,,,,,,,,,,,,
1460,,,,15.5,-15.500000000000028,1979-01-20T04:00:00,,,,,,,,,,,,,,,,,,,,,
1461,,,,15.5,-15.500000000000028,1979-01-20T05:00:00,,,,,,,,,,,,,,,,,,,,,
1462,,,,15.5,-15.500000000000028,1979-01-20T06:00:00,,,,,,,,,,,,,,,,,,,,,
1463,,,,15.5,-15.500000000000028,1979-01-20T07:00:00,,,,,,,,,,,,,,,,,,,,,
1464,,,,15.5,-15.500000000000028,1979-01-20T08:00:00,,,,,,,,,,,,,,,,,,,,,
1465,,,,15.5,-15.500000000000028,1979-01-20T09:00:00,,,,,,,,,,,,,,,,,,,,,
1466,,,,15.5,-15.500000000000028,1979-01-20T10:00:00,,,,,,,,,,,,,,,,,,,,,
1467,,,,15.5,-15.500000000000028,1979-01-20T11:00:00,,,,,,,,,,,,,,,,,,,,,
1468,,,,15.5,-15.500000000000028,1979-01-20T12:00:00,,,,,,,,,,,,,,,,,,,,,
1469,,,,15.5,-15.500000000000028,1979-01-20T13:00:00,,,,,,,,,,,,,,,,,,,,,
1470,,,,15.5,-15.500000000000028,1979-01-20T14:00:00,,,,,,,,,,,,,,,,,,,,,
1471,,,,15.5,-15.500000000000028,1979-01-20T15:00:00,,,,,,,,,,,,,,,,,,,,,
1472,,,,15.5,-15.500000000000028,1979-01-20T16:00:00,,,,,,,,,,,,,,,,,,,,,
1473,,,,15.5,-15.500000000000028,1979-01-20T17:00:00,,,,,,,,,,,,,,,,,,,,,
